word	freq/10M
เหมาะ	244.5
ปุ	244.5
มีผลบังคับใช้	244.5
กฎกระทรวง	244.5
จัดซื้อจัดจ้าง	244.5
สห	242.9
เหม็น	242.9
วิริยะ	242.9
เอเชียตะวันออกเฉียงใต้	242.9
พระยา	242.9
มก	242.9
มุกดาหาร	242.9
ฟอร์ด	242.9
สบ	242.9
ถูกจับ	242.9
รับงาน	242.9
ฉีก	242.9
เป็นที่รู้จัก	242.9
ห้วยขวาง	241.3
บัน	241.3
ใจดี	241.3
ค้าปลีก	241.3
พระราชวัง	241.3
มิใช่	241.3
กำหนดการ	241.3
กัปตัน	241.3
โปรดเกล้าฯ	241.3
เป็นงาน	241.3
99	241.3
สะดวกสบาย	241.3
ข้อจำกัด	241.3
วิชิต	241.3
สิงห์บุรี	241.3
ธาร	241.3
อนุสาวรีย์	241.3
วางระเบิด	241.3
ศิษย์เก่า	241.3
สันติภาพ	241.3
ผู้ถือหุ้น	241.3
ได้ผล	241.3
สมาชิกสภา	241.3
ยากจน	241.3
แน่น	241.3
กอบ	241.3
เปอร์	241.3
เสน่ห์	241.3
ชั้นปี	241.3
ทางเท้า	241.3
มีนบุรี	241.3
เสก	241.3
ซ้อน	239.7
การชี้แจง	239.7
พุทธศาสนิกชน	239.7
ทปอ.	239.7
วิวัฒน์	239.7
เป็นที่ยอมรับ	239.7
สุบรรณ	239.7
ทั้งๆ ที่	239.7
ตระหนักถึง	239.7
แคนาดา	239.7
เฟด	239.7
บัญชา	239.7
เปิดใจ	239.7
บาร์เซโลน่า	239.7
ยูนิต	239.7
ผลตอบแทน	239.7
กส	239.7
ตื่นเต้น	239.7
คำนวณ	239.7
มากเกินไป	239.7
พญาไท	239.7
การผลักดัน	238.0
มีผลต่อ	238.0
เว็บ	238.0
สีเหลือง	238.0
ตลอดชีวิต	238.0
แทรกแซง	238.0
เลขาฯ	238.0
งานก่อสร้าง	238.0
มีลูก	238.0
การตอบรับ	238.0
คุ้มค่า	238.0
จะแจ้ง	238.0
ตัวละคร	238.0
นึง	238.0
ตลอดไป	238.0
เช็ก	238.0
กิ่ง	238.0
ขนย้าย	238.0
รถเมล์	238.0
ความจงรักภักดี	238.0
โค่น	238.0
รถบัส	238.0
พึ่งพา	238.0
ทำนอง	238.0
นัดหมาย	238.0
ล้อม	238.0
นอ	238.0
สังเกตการณ์	238.0
วันสุดท้าย	236.4
ฝ่า	236.4
บพิตร	236.4
แซ่	236.4
สัตว์น้ำ	236.4
คุณหญิง	236.4
ส่งสัญญาณ	236.4
สวิตเซอร์แลนด์	236.4
ฤดูร้อน	236.4
ดินแดน	236.4
ติดขัด	236.4
ภัทร์	236.4
การลงนาม	236.4
ไตร	236.4
ข้อเสนอแนะ	236.4
อีกแล้ว	236.4
รับมอบหมาย	236.4
ทางรถไฟ	236.4
เวฟ	236.4
ความเสียใจ	236.4
อินเตอร์	234.8
ศาสตราจารย์	234.8
โครงข่าย	234.8
ดูเหมือน	234.8
ฝ้าย	234.8
ย้อนหลัง	234.8
ภัยพิบัติ	234.8
คุก	234.8
ศาลชั้นต้น	234.8
รศ.ดร.	234.8
ขจร	234.8
เลียบ	234.8
ล้มเหลว	234.8
สดใส	234.8
ทริป	234.8
ด้วยดี	234.8
20.00	234.8
ข้อเรียกร้อง	234.8
หนา	234.8
บุตรสาว	234.8
ทุ่ม	234.8
รูปร่าง	234.8
ทูต	233.2
ชนก	233.2
เตา	233.2
ว่าจ้าง	233.2
วิศวกร	233.2
เห็นได้ชัด	233.2
ขึ้นรถ	233.2
08.30	233.2
อย่างไรบ้าง	233.2
การอนุมัติ	233.2
การกำกับ	233.2
ทางวิชาการ	233.2
พวง	233.2
เฉพาะเรื่อง	233.2
เจ้าหน้าที่ของรัฐ	233.2
ผู้ดำรงตำแหน่งทางการเมือง	233.2
112	233.2
หน้าอก	233.2
ล้ำ	231.6
จุดเริ่มต้น	231.6
สีชมพู	231.6
รก	231.6
การแสดงความคิดเห็น	231.6
อม	231.6
อาคม	231.6
ช่วงแรก	231.6
จนได้	231.6
ถึงที่สุด	231.6
ตอบโต้	231.6
จ้างงาน	231.6
โควต้า	231.6
200,000	231.6
องศา	231.6
การขับขี่	231.6
เนติ	231.6
ไอ้	231.6
84	231.6
มีความหมาย	231.6
ความวุ่นวาย	231.6
วีซ่า	231.6
เกษตรกรรม	231.6
ถู	231.6
1,500	231.6
อินทร์	231.6
เชื้อเพลิง	231.6
S	231.6
ตอนเช้า	231.6
คำวินิจฉัย	229.9
ญาติพี่น้อง	229.9
ยุคใหม่	229.9
กระสอบ	229.9
ภัค	229.9
สาน	229.9
แล้วจึง	229.9
07.00	229.9
น้อยที่สุด	229.9
ร่วมใจ	229.9
โตเกียว	229.9
องอาจ	229.9
จุฑา	229.9
จัดส่ง	229.9
ร้าย	228.3
เครื่องสูบน้ำ	228.3
บรอนซ์	228.3
191	228.3
หลวงปู่	228.3
หอย	228.3
จักรยานยนต์	228.3
พราหมณ	228.3
คิง	228.3
สนองความต้องการ	228.3
อิส	228.3
เคน	228.3
พิพัฒน์	228.3
ปั้น	228.3
ปาร์ค	228.3
ปนัดดา	228.3
โฉม	228.3
ปั๊ม	228.3
ตื่น	228.3
สังเกตว่า	228.3
ส่วนที่เหลือ	228.3
อบ	228.3
วิว	228.3
อริ	228.3
มั้ย	228.3
กองทัพอากาศ	228.3
สวป.	228.3
อังคาร	228.3
เกียรติยศ	228.3
คะ	228.3
ทุกชนิด	228.3
ผู้ดำเนินการ	228.3
นิคม	226.7
ข้า	226.7
ชี	226.7
ตลาดหุ้น	226.7
ศูนย์ปฏิบัติการ	226.7
สภาพแวดล้อม	226.7
จิตต์	226.7
สค.	226.7
โจ	226.7
เสื้อยืด	226.7
สำนักงานใหญ่	226.7
22.00	226.7
รับโทษ	226.7
กักเก็บ	226.7
อัศวิน	225.1
ความน่าเชื่อถือ	225.1
เซลล์	225.1
เพาเวอร์	225.1
เป็นต้นมา	225.1
คำสอน	225.1
ทำเล	225.1
ให้ราคา	225.1
บีบีซี	225.1
กุญแจ	225.1
แกน	225.1
ผืน	225.1
เฟซ	225.1
ไหม้	225.1
รณ	225.1
เพ็ญ	225.1
ผ่อนคลาย	225.1
เทือก	225.1
ทะเลสาบ	225.1
น้ำมันดิบ	225.1
2015	225.1
น้ำตาล	225.1
การอำนวยความสะดวก	225.1
facebook	225.1
จันทร	225.1
สถาบันการศึกษา	223.5
โรงสี	223.5
2552	223.5
เลสเตอร์	223.5
มะเร็ง	223.5
Center	223.5
รามคำแหง	223.5
สง	223.5
การประสานงาน	223.5
เหมือง	223.5
ตระหนัก	223.5
พระพุทธรูป	223.5
อัญเชิญ	223.5
สินทรัพย์	223.5
ผู้ก่อตั้ง	223.5
ไซเบอร์	221.8
เจ้าคุณ	221.8
แมนเชสเตอร์	221.8
อีกที	221.8
สติ	221.8
กฤษฎา	221.8
พิษ	221.8
แต่ละวัน	221.8
ด้านใน	221.8
เฉี่ยว	221.8
การกุศล	221.8
อันนี้	221.8
แบน	221.8
นวล	221.8
21.00	221.8
ควน	221.8
สถานเอกอัครราชทูต	221.8
ท็อป	221.8
กล้วย	221.8
เรื่องสำคัญ	221.8
อากาศยาน	221.8
แสวง	221.8
เป็นเพื่อน	220.2
ซัก	220.2
ปิดล้อม	220.2
โภคภัณฑ์	220.2
สุรศักดิ์	220.2
ย่าง	220.2
เป้	220.2
สี่แยก	220.2
ชีวภาพ	220.2
ลือ	220.2
ซ้อนท้าย	220.2
วน	220.2
หายตัว	220.2
ทางการค้า	220.2
คู่มือ	220.2
ข้ามชาติ	220.2
ห้องนอน	220.2
สมุนไพร	220.2
มะม่วง	220.2
เพาะ	220.2
เป็นสาเหตุ	220.2
76	220.2
ลู	220.2
เบียร์	220.2
06.00	220.2
]	218.6
ดอกไม้จันทน์	218.6
ขนาดย่อม	218.6
มีทาง	218.6
หวั่น	218.6
เกษียณอายุ	218.6
ฟื้นตัว	218.6
หงส์	218.6
05.00	218.6
40,000	218.6
ลก	218.6
คลิก	218.6
รับประโยชน์	218.6
ถ่ายทอดสด	218.6
ทาวน์	218.6
อย่างเช่น	218.6
ยึดถือ	218.6
หรือยัง	218.6
เตย	218.6
ชาวสวน	218.6
ธ.ก.ส.	218.6
น้อมนำ	218.6
บันทึกประจำวัน	218.6
วิจิตร	218.6
ทิ	217.0
ที่แจ้ง	217.0
โยน	217.0
กรมสรรพากร	217.0
บทเฉพาะกาล	217.0
เพดาน	217.0
ข้อสอบ	217.0
การประมง	217.0
14.30	217.0
พุทธศักราช	217.0
ภาคอุตสาหกรรม	217.0
กฤษฎีกา	217.0
ศิลา	217.0
สีเทา	217.0
กนก	217.0
เจ็บป่วย	217.0
ประยูร	217.0
รัศมี	217.0
ให้อำนาจ	217.0
ปฎิ	217.0
บางที	217.0
วันเกิดเหตุ	217.0
พ่าย	215.4
พระพรหม	215.4
งอ	215.4
ทั้งวัน	215.4
ไทม์	215.4
ทอ	215.4
น้ำแข็ง	215.4
พิษสุนัขบ้า	215.4
ขอพร	215.4
ล่ะ	215.4
สมทบ	215.4
180	215.4
85	215.4
ศาลทหาร	215.4
บริสุทธิ์	215.4
ใช้เวลานาน	215.4
สุก	215.4
โบราณคดี	215.4
บูชา	215.4
เป็นรอง	215.4
ทำดี	213.7
ชำระหนี้	213.7
บทลงโทษ	213.7
สะเดา	213.7
พระบรมฉายาลักษณ์	213.7
ลำเลียง	213.7
อนามัย	213.7
ยาเสพติดให้โทษ	213.7
ดัก	213.7
ฤดู	213.7
ฉลาก	213.7
แสดงถึง	213.7
การทหาร	213.7
เล่นการพนัน	213.7
ถลาง	213.7
สเปอร์	213.7
ถอนตัว	213.7
เกอร์	213.7
เรียนต่อ	213.7
จารุ	213.7
ลูกน้อง	213.7
กำ	212.1
พระภิกษุ	212.1
อวด	212.1
เฉพาะที่	212.1
จาน	212.1
รองหัวหน้า	212.1
สวดมนต์	212.1
คอร์	212.1
วธ	212.1
ความสูญเสีย	212.1
ปุ๋ย	212.1
ย้อนกลับ	212.1
ออกเดินทาง	212.1
เป็นปกติ	212.1
ก่อการร้าย	212.1
16.30	212.1
จัง	212.1
อันดามัน	212.1
มาร์	212.1
เป็ด	212.1
ทางน้ำ	212.1
วิจัยและพัฒนา	212.1
ซอ	212.1
ม.ร.ว.	212.1
เรือดำน้ำ	212.1
อาตมา	212.1
รวมกลุ่ม	212.1
ด้วยซ้ำ	210.5
เท่าไร	210.5
คีรี	210.5
จับตามอง	210.5
สิ่งใด	210.5
ส้ม	210.5
เป็นจริง	210.5
ตั้งเป้าหมาย	210.5
ใจมา	210.5
ภาณุ	210.5
เปิดรับ	210.5
ผังเมือง	210.5
ชิต	210.5
เก็บรักษา	210.5
พิรุธ	210.5
SMEs	210.5
เสื่อม	210.5
อุดมการณ์	210.5
วอลเลย์บอล	210.5
ได้คิด	208.9
รำลึก	208.9
บัง	208.9
แต่วัน	208.9
พุทธะ	208.9
แอบอ้าง	208.9
2547	208.9
เสถียรภาพ	208.9
กุย	208.9
ทฤษฎี	208.9
การฟื้นฟู	208.9
3.5	208.9
ผู้ถูกกล่าวหา	208.9
ชิม	208.9
วิมล	208.9
สาธิต	208.9
ยนต์	208.9
ขออนุมัติ	208.9
ภูมิลำเนา	208.9
ท้า	208.9
การปรับตัว	208.9
บำรุงรักษา	208.9
หาเงิน	208.9
เวสต์	208.9
2542	208.9
ชัน	208.9
รำลึกถึง	207.3
มวย	207.3
ความผิดพลาด	207.3
11.30	207.3
รอบด้าน	207.3
กวดขัน	207.3
ประทีป	207.3
คณาจารย์	207.3
การฝึกซ้อม	207.3
สร้างบ้าน	207.3
ประสาท	207.3
ตุ	207.3
ปลายทาง	207.3
ไม่เช่นนั้น	207.3
กกท.	207.3
นั่นเอง	207.3
89	207.3
วิทยาเขต	207.3
แมตช์	207.3
700	207.3
สหราชอาณาจักร	207.3
งดงาม	207.3
ญาณ	207.3
ภพ	205.6
การรัฐประหาร	205.6
หมายเรียก	205.6
ค่อน	205.6
เป็นราย	205.6
กระบวนการผลิต	205.6
วิไล	205.6
การตาย	205.6
เหมาะกับ	205.6
กระท่อม	205.6
ย่า	205.6
สวีเดน	205.6
คอก	205.6
แฮ	205.6
กาย	205.6
พระบรมราชูปถัมภ์	205.6
ฮี	205.6
มีคุณค่า	205.6
นิธิ	205.6
ข่มขืน	205.6
ส่งผลให้เกิด	205.6
จตุจักร	205.6
สตาร์	205.6
อส.	205.6
พระเจ้า	205.6
ปลื้ม	205.6
